EmployeeID,Name,Age,Gender,Department,Designation,ExperienceYears,Skillset,Salary,ProductivityScore,JoiningDate,WorkLocation,EducationLevel,RemoteWorkEligible,PerformanceRating,LastPromotionYear,ManagerID
E07631,Robert Mitchell,27.0,Female,Marketing,Junior,3.0,"SEO, Marketing",31031.0,,2024-12-24,Mumbai,High School,Yes,4.0,2025.0,E00046
E05612,Darrell Cardenas,33.0,Male,HR,Executive,6.0,"Conflict Management, Communication, Excel",39857.0,49.0,2010-11-08,Pune,Bachelor,No,3.0,2015.0,E04542
E02837,Jackson Adkins,32.0,Female,Operations,Junior,6.0,"Logistics, Excel",42967.0,72.0,2017-07-30,Delhi,Bachelor,No,4.0,2023.0,E04616
E02514,Ashley Norris,21.0,Male,IT,Junior,0.0,"Python, Java",25187.0,58.0,2022-03-22,Kolkata,High School,Yes,3.0,2022.0,E01800
E01737,Stephanie Turner,28.0,Female,Marketing,Junior,1.0,"Excel, SEO",31926.0,58.0,2014-03-25,Mumbai,Master,Yes,3.0,2014.0,E06648
E01990,Darren King,22.0,Female,Finance,Junior,1.0,Finance,35747.0,78.0,2016-06-17,Kolkata,Bachelor,No,4.0,2016.0,E09293
E00228,Ricardo Yang,34.0,Female,IT,Manager,13.0,"Python, C++",114455.0,86.0,2012-09-30,Pune,High School,Yes,5.0,2022.0,
E04345,Donna Moore,26.0,Male,Sales,Junior,2.0,"Negotiation, Marketing, CRM",33819.0,47.0,2022-12-30,Bangalore,Bachelor,No,3.0,2022.0,E04134
E02325,Ronald Baker,35.0,Male,Finance,Junior,1.0,"Accounting, Excel",27665.0,66.0,2017-04-28,Bangalore,Bachelor,No,4.0,2017.0,E09009
E02634,Theodore Lewis,40.0,Male,IT,Lead,9.0,"C++, Data Analysis, SQL",88237.0,96.0,2011-05-02,Kolkata,High School,Yes,5.0,2016.0,E03892
E03276,Jason Doyle,32.0,Male,Sales,Lead,11.0,"Negotiation, Marketing",87387.0,73.0,2024-07-15,Hyderabad,Bachelor,No,4.0,2025.0,E04300
E02536,Dr. Alisha Montgomery DDS,31.0,Female,IT,Lead,10.0,"C++, Data Analysis",88105.0,78.0,2014-05-23,Bangalore,Bachelor,No,4.0,2023.0,E00794
E03075,Stephanie Oliver,39.0,Male,Operations,Executive,4.0,Analytics,40350.0,90.0,2012-06-07,Pune,Master,No,5.0,2015.0,E08123
E00765,Katherine Washington,32.0,Male,Operations,Lead,10.0,"Logistics, Project Management",89569.0,67.0,2011-06-05,Pune,Master,No,4.0,2020.0,E02606
E00301,Brendan Green,32.0,Male,Marketing,Senior,11.0,Excel,64484.0,70.0,2022-11-15,Delhi,Master,Yes,4.0,2025.0,E02899
E00632,James Baxter,26.0,Male,IT,Senior,4.0,"C++, Cloud Computing, Java",51789.0,90.0,2016-12-01,Kolkata,Bachelor,Yes,5.0,2016.0,E04592
E03150,Jessica Kim,26.0,Male,IT,Senior,3.0,Python,59140.0,61.0,2019-07-04,Kolkata,Bachelor,No,4.0,2019.0,E06782
E00819,Dominic Sullivan,26.0,Male,Operations,Executive,0.0,"Project Management, Excel",25284.0,65.0,2011-05-21,Kolkata,Bachelor,No,4.0,2011.0,E01800
E09132,Miss Candice Davis DVM,30.0,Female,Finance,Executive,0.0,"Analytics, Excel",27804.0,59.0,2012-02-02,Bangalore,Bachelor,No,3.0,2012.0,E06882
E09693,Ms. Andrea Bowman MD,25.0,Male,Operations,Executive,3.0,"Excel, Logistics, Project Management",37644.0,68.0,2020-01-28,Hyderabad,Bachelor,No,4.0,2023.0,E09293
E05865,Stephanie Hernandez,37.0,Female,IT,Senior,9.0,Cloud Computing,61823.0,72.0,2025-08-11,Mumbai,Bachelor,No,4.0,2025.0,E09994
E08045,Ashley Wong,35.0,Female,IT,Senior,11.0,"SQL, Cloud Computing",63468.0,83.0,2019-01-11,Pune,Master,No,5.0,2025.0,E03087
E09971,Levi Ortiz,38.0,Male,Operations,Lead,15.0,Logistics,88398.0,60.0,2011-10-03,Mumbai,High School,No,4.0,2023.0,E04736
E06171,Alec Webb,32.0,Female,Finance,Senior,11.0,"Analytics, Excel",67009.0,74.0,2012-01-02,Chennai,Bachelor,No,4.0,,E01099
E02804,Victoria Berry,28.0,Female,Operations,Senior,6.0,Excel,54028.0,61.0,2025-07-02,Pune,High School,No,4.0,2025.0,E09261
E05514,Henry Cunningham,38.0,Female,IT,Senior,5.0,"Data Analysis, Cloud Computing, C++",58604.0,78.0,2020-02-01,Kolkata,Bachelor,Yes,4.0,2023.0,E07182
E05382,John Hansen,31.0,Male,IT,Senior,3.0,"C++, SQL, Java",59210.0,76.0,2024-12-02,Bangalore,Bachelor,No,4.0,2025.0,E03294
E03863,Rodney Stewart,37.0,Male,Operations,Lead,12.0,"Project Management, Excel, Logistics",88109.0,63.0,2017-07-02,Noida,Master,No,4.0,2025.0,E00082
E09256,Tammy Shelton,40.0,Female,Operations,Lead,16.0,"Excel, Project Management, Logistics",90617.0,76.0,2014-07-20,Kolkata,Bachelor,No,4.0,2025.0,E05239
E02910,Kimberly Cross MD,37.0,Female,HR,Manager,13.0,"Communication, Excel, Recruitment",111071.0,75.0,2013-01-27,Mumbai,Master,No,4.0,2023.0,
E04976,Sandra Martinez,42.0,Female,IT,Manager,14.0,Cloud Computing,106789.0,85.0,2023-12-06,Pune,Bachelor,No,5.0,2025.0,
E08269,Megan Hall,25.0,Male,Operations,Executive,0.0,"Logistics, Analytics, Project Management",32476.0,62.0,2021-06-22,Chennai,PhD,No,4.0,2021.0,E08816
E02668,Matthew Gordon,40.0,Female,Operations,Executive,1.0,"Logistics, Excel, Analytics",26792.0,72.0,2016-10-17,Hyderabad,Master,No,4.0,2016.0,E04823
E07576,Andrew Brewer,38.0,Male,IT,Lead,7.0,"Cloud Computing, Java",76158.0,75.0,2019-09-17,Chennai,Master,Yes,4.0,2024.0,E08511
E04600,Holly Wilson,33.0,Female,IT,Executive,0.0,Python,26521.0,68.0,2022-09-10,Hyderabad,Bachelor,No,4.0,2022.0,E09303
E09746,John Harper,32.0,Male,Sales,Junior,6.0,"CRM, Marketing, Communication",36513.0,69.0,2015-02-27,Kolkata,PhD,No,4.0,2019.0,E05806
E08255,Carolyn Price,21.0,Male,IT,Junior,0.0,Java,32321.0,58.0,2017-09-09,Delhi,Bachelor,Yes,3.0,2017.0,E03532
E08285,Bryan Bowen,29.0,Male,IT,Junior,0.0,"SQL, Python, Java",27289.0,62.0,2016-06-12,Bangalore,Bachelor,Yes,4.0,2016.0,E07960
E01699,Charles Knight,27.0,Male,IT,Junior,6.0,"Java, C++, Cloud Computing",37677.0,61.0,2019-11-09,Bangalore,Bachelor,Yes,4.0,2024.0,E08125
E04782,Nathan Davidson,31.0,Male,Sales,Senior,9.0,CRM,64204.0,76.0,2018-03-01,Kolkata,Bachelor,No,4.0,2023.0,E08511
E01682,Matthew Snyder,28.0,Male,Sales,Executive,4.0,"CRM, Communication, Negotiation",39200.0,66.0,2022-01-10,Hyderabad,Bachelor,No,4.0,2022.0,E04494
E06235,Jennifer Fuller,35.0,Male,IT,Lead,9.0,"Java, Cloud Computing, Python",83391.0,86.0,2016-09-28,Delhi,Bachelor,Yes,5.0,2025.0,E03368
E00271,Angela Ramos,34.0,Male,Marketing,Junior,2.0,Marketing,35464.0,57.0,2019-09-02,Kolkata,PhD,No,3.0,2019.0,E02381
E04321,Mark Austin,28.0,Male,Sales,Executive,0.0,Negotiation,31618.0,64.0,2017-11-23,Kolkata,High School,No,4.0,2017.0,E04283
E09408,Marvin Peterson,41.0,Female,IT,Senior,3.0,"Data Analysis, Cloud Computing, SQL",53948.0,66.0,2016-09-13,Chennai,Bachelor,Yes,4.0,2016.0,E04384
E00703,Patty Carter MD,34.0,Female,Finance,Executive,2.0,Excel,37044.0,45.0,2017-11-21,Noida,PhD,No,3.0,2017.0,E00145
E04754,Jacqueline Wallace,21.0,Female,HR,Executive,0.0,"Recruitment, Communication",28463.0,45.0,2021-11-15,Mumbai,High School,No,3.0,2021.0,E01604
E08591,Christopher Castro,28.0,Male,HR,Lead,7.0,Recruitment,79686.0,70.0,2012-08-03,Noida,Bachelor,No,4.0,2016.0,E07874
E01930,Brandi Haley,34.0,Male,HR,Senior,11.0,"Recruitment, Communication, Excel",64810.0,64.0,2012-05-13,Chennai,Bachelor,No,4.0,2022.0,E05806
E04580,Rachel Scott,27.0,Male,Sales,Senior,4.0,"CRM, Communication, Negotiation",60433.0,77.0,2014-03-03,Mumbai,Bachelor,No,4.0,2018.0,E01174
E09402,Joan Mclaughlin,22.0,Female,Sales,Junior,1.0,"Communication, CRM, Marketing",33100.0,50.0,2021-09-01,Mumbai,Master,No,3.0,2021.0,E00071
E07214,Madeline Bridges,30.0,Male,IT,Senior,7.0,Cloud Computing,65465.0,78.0,2018-12-29,Bangalore,Bachelor,Yes,4.0,2024.0,E02106
E02548,Mark Wagner,35.0,Male,Finance,Senior,5.0,"Analytics, Finance",54837.0,79.0,2020-12-26,Pune,Master,No,4.0,2024.0,E01314
E08820,Marcus Sims,26.0,Male,HR,Executive,4.0,"Communication, Excel",35173.0,64.0,2015-08-28,Delhi,Bachelor,No,4.0,2019.0,E04139
E02404,Jennifer Waters,28.0,Male,IT,Junior,1.0,"SQL, Cloud Computing, Data Analysis",30503.0,67.0,2024-05-23,Bangalore,Master,No,4.0,2024.0,E07746
E09229,Thomas Mclean,25.0,Male,IT,Executive,1.0,"Data Analysis, C++",34738.0,56.0,2021-09-26,Pune,Bachelor,Yes,3.0,2021.0,E07332
E07253,Pamela Johnson,34.0,Male,IT,Lead,7.0,"Data Analysis, SQL",76841.0,82.0,2014-10-14,Chennai,Bachelor,Yes,5.0,2019.0,E02711
E00944,Dr. Brenda Perez PhD,34.0,Male,IT,Senior,9.0,"Java, Data Analysis",59808.0,66.0,2019-07-13,Pune,Master,No,4.0,2025.0,E04950
E07445,Michael Calderon,30.0,Female,IT,Junior,5.0,"Cloud Computing, SQL, Python",36897.0,56.0,2021-08-15,Kolkata,PhD,No,3.0,2025.0,E03508
E02815,Anne James,28.0,Male,IT,Junior,5.0,"Python, Cloud Computing",35629.0,61.0,2020-10-09,Chennai,Bachelor,No,4.0,2025.0,E01830
E02933,Mary Campbell,38.0,Male,Finance,Lead,7.0,"Analytics, Finance",81155.0,81.0,2021-05-26,Delhi,Bachelor,No,5.0,2025.0,E07107
E04573,Anne Kelley,45.0,Female,IT,Lead,17.0,"SQL, Data Analysis, Java",96289.0,71.0,2019-06-20,Hyderabad,Master,Yes,4.0,2025.0,E03367
E02195,Alexandria Stewart,36.0,Male,Finance,Manager,13.0,"Excel, Analytics, Finance",110275.0,80.0,2024-04-02,Noida,Bachelor,No,5.0,2025.0,
E06510,Angela Atkins,35.0,Male,HR,Senior,6.0,"Excel, Conflict Management",55558.0,67.0,2011-06-30,Delhi,Master,No,4.0,2015.0,E03778
E03086,Shawn Lowe DDS,21.0,Female,Marketing,Junior,0.0,"SEO, Communication",28988.0,51.0,2023-04-16,Bangalore,Bachelor,No,3.0,2023.0,E08413
E07349,Mr. Steven Wong,34.0,Male,HR,Senior,7.0,"Excel, Recruitment",57152.0,72.0,2017-12-27,Chennai,Bachelor,No,4.0,2023.0,E00948
E07470,Allen Hurst,35.0,Male,Sales,Lead,14.0,"Communication, Negotiation, Marketing",94706.0,76.0,2016-05-24,Mumbai,Master,No,4.0,2025.0,E03499
E01963,Sandra Becker,26.0,Male,Marketing,Executive,5.0,"Communication, Excel",35648.0,47.0,2012-07-31,Bangalore,Bachelor,Yes,3.0,2017.0,E06550
E07931,Casey Ramirez,32.0,Female,Marketing,Senior,3.0,Communication,57114.0,58.0,2019-02-22,Kolkata,Bachelor,Yes,3.0,2019.0,E06746
E03654,Dustin Smith,32.0,Male,IT,Executive,1.0,Data Analysis,27329.0,55.0,2016-03-12,Delhi,PhD,Yes,3.0,2016.0,E06541
E07174,Marco Williams,33.0,Female,IT,Executive,1.0,Java,26660.0,63.0,2016-01-30,Chennai,Master,Yes,4.0,2016.0,E09030
E08364,Edward Baker,36.0,Male,Sales,Manager,12.0,"CRM, Marketing",111315.0,65.0,2018-12-06,Bangalore,Bachelor,No,4.0,2025.0,
E04995,Christopher Harrison,21.0,Female,IT,Junior,0.0,"Python, Data Analysis, Cloud Computing",33142.0,54.0,2015-06-18,Bangalore,Bachelor,Yes,3.0,2015.0,E07205
E00149,Robert Wall,33.0,Female,IT,Executive,4.0,Java,34472.0,53.0,2020-11-07,Delhi,Bachelor,Yes,3.0,2020.0,E01100
E00865,Wesley Henderson,34.0,Female,IT,Senior,9.0,SQL,63038.0,69.0,2024-05-24,Chennai,Master,No,4.0,2025.0,E02123
E04022,Roberto Robinson,21.0,Male,IT,Junior,0.0,Python,29652.0,46.0,2018-07-25,Kolkata,Master,No,3.0,2018.0,E04719
E01322,Patricia Cole,26.0,Female,HR,Senior,3.0,"Communication, Recruitment",57265.0,68.0,2019-07-15,Kolkata,Master,No,4.0,2019.0,E07205
E04107,Perry Kim,37.0,Female,HR,Senior,5.0,"Excel, Recruitment",62365.0,67.0,2025-01-07,Chennai,Bachelor,No,4.0,2025.0,E07107
E03000,Alison Rodriguez,23.0,Female,Operations,Junior,2.0,"Logistics, Excel",28055.0,60.0,2017-05-23,Mumbai,Bachelor,No,4.0,2017.0,E04520
E05150,Veronica Tate,30.0,Male,IT,Executive,0.0,"Java, Cloud Computing",26593.0,63.0,2012-04-17,Kolkata,Master,Yes,4.0,2012.0,E01194
E06491,Kurt Martinez,41.0,Male,Finance,Manager,14.0,"Accounting, Analytics, Finance",109581.0,98.0,2010-11-06,Bangalore,Bachelor,No,5.0,2022.0,
E01046,Maria Brown,29.0,Female,IT,Senior,5.0,"Java, SQL",55992.0,76.0,2025-02-14,Bangalore,High School,Yes,4.0,2025.0,E04307
E07794,Jennifer Brown,33.0,Female,IT,Executive,5.0,"C++, SQL",36424.0,53.0,2023-07-27,Bangalore,Master,No,3.0,2025.0,E09994
E00016,Patricia Frazier,41.0,Male,Marketing,Senior,7.0,"Communication, Content Creation, SEO",62434.0,56.0,2018-04-07,Mumbai,Master,Yes,3.0,2022.0,E09635
E05889,Heather Zimmerman,25.0,Male,Finance,Junior,0.0,Finance,25902.0,67.0,2016-02-26,Mumbai,High School,No,4.0,2016.0,E05505
E06663,Derrick Owens,31.0,Male,Finance,Senior,10.0,"Finance, Excel",65120.0,84.0,2018-10-05,Hyderabad,Master,No,5.0,2025.0,E04950
E03885,Holly Dixon,40.0,Male,IT,Executive,0.0,Cloud Computing,27631.0,77.0,2020-09-26,Kolkata,Master,Yes,4.0,2020.0,E01830
E04944,Jacqueline Williams,26.0,Female,Operations,Senior,3.0,"Analytics, Excel",51785.0,57.0,2015-05-20,Bangalore,Master,No,3.0,2015.0,E08249
E08709,John Garrett,34.0,Female,Finance,Junior,2.0,Analytics,34503.0,55.0,2023-10-17,Kolkata,Bachelor,No,3.0,2023.0,E08338
E03936,Brian Foster,23.0,Female,IT,Junior,1.0,Cloud Computing,33750.0,63.0,2011-02-11,Mumbai,Bachelor,Yes,4.0,2011.0,E06086
E02499,Michael Green,40.0,Female,Operations,Lead,19.0,"Excel, Analytics",101704.0,74.0,2012-04-06,Hyderabad,Master,No,4.0,2025.0,E04852
E05730,Yvonne Montoya,40.0,Female,IT,Lead,13.0,"Data Analysis, SQL, Cloud Computing",87580.0,77.0,2022-05-14,Noida,Master,No,4.0,2025.0,E03705
E00599,Ronald Davis,22.0,Female,IT,Executive,0.0,"Cloud Computing, Python",26429.0,60.0,2017-06-15,Mumbai,Bachelor,No,4.0,2017.0,E06483
E06191,Kimberly Daugherty,39.0,Male,IT,Manager,15.0,"Java, C++",115296.0,100.0,2015-03-26,Delhi,Bachelor,Yes,5.0,2025.0,
E04346,Kevin Rosario,21.0,Female,Marketing,Executive,0.0,"Communication, Content Creation",33659.0,55.0,2011-06-13,Chennai,Bachelor,Yes,3.0,2011.0,E09930
E04466,Steve Smith,38.0,Male,Marketing,Junior,1.0,SEO,34016.0,58.0,2021-09-28,Mumbai,Bachelor,No,3.0,2021.0,E09163
E02970,Michael Oneill,50.0,Male,Finance,Junior,0.0,"Excel, Finance",27739.0,73.0,2014-07-21,Mumbai,Bachelor,No,4.0,2014.0,E05307
E00633,Anthony Myers,21.0,Female,HR,Executive,0.0,"Communication, Recruitment, Conflict Management",33455.0,70.0,2014-10-03,Delhi,Bachelor,No,4.0,2014.0,E03294
E03777,Kimberly Smith,37.0,Male,IT,Executive,0.0,C++,34535.0,73.0,2016-01-22,Kolkata,Master,Yes,4.0,2016.0,E06662
E06829,Brett Freeman,23.0,Male,Marketing,Executive,0.0,"Marketing, SEO",25271.0,71.0,2011-10-15,Hyderabad,High School,Yes,4.0,2011.0,E08843
E03107,Kristine Howard,28.0,Female,Marketing,Senior,7.0,"Content Creation, Marketing, Excel",59953.0,82.0,2018-01-10,Chennai,Bachelor,Yes,5.0,2024.0,E02728
E07359,Derek Hill,21.0,Male,Finance,Junior,0.0,Accounting,30888.0,52.0,2011-12-29,Chennai,Master,No,3.0,2011.0,E07017
E04039,Thomas Frank,22.0,Male,Operations,Executive,1.0,"Project Management, Logistics",31092.0,63.0,2023-12-24,Kolkata,Bachelor,No,4.0,2023.0,E06291
E07989,Tyler Clark,21.0,Male,Finance,Executive,0.0,"Accounting, Finance",27689.0,41.0,2018-03-16,Mumbai,Bachelor,No,3.0,2018.0,E07727
E00084,Debra Gonzalez,26.0,Female,Sales,Junior,2.0,CRM,28150.0,58.0,2014-07-29,Kolkata,Master,No,3.0,2014.0,E09033
E05609,Anthony Shelton,41.0,Female,Operations,Lead,14.0,Analytics,90193.0,69.0,2025-03-17,Kolkata,Master,No,4.0,2025.0,E05032
E09332,Brian Thompson,38.0,Female,IT,Junior,0.0,"SQL, C++, Python",28570.0,60.0,2013-10-01,Chennai,Master,No,4.0,2013.0,E07490
E05243,Bernard Dawson,37.0,Male,Sales,Executive,6.0,"Marketing, CRM",36321.0,50.0,2011-06-24,Bangalore,Bachelor,No,3.0,2017.0,E09864
E02320,Herbert Kent,30.0,Male,IT,Executive,5.0,C++,35249.0,68.0,2014-12-19,Mumbai,Bachelor,Yes,4.0,2019.0,E06569
E05908,Ashlee Jensen,37.0,Female,IT,Lead,16.0,"Python, Data Analysis",93663.0,77.0,2011-09-21,Noida,High School,Yes,4.0,2025.0,E08149
E06146,Michael Diaz,21.0,Female,HR,Junior,0.0,Recruitment,30274.0,52.0,2021-02-11,Noida,Bachelor,No,3.0,2021.0,E03892
E08441,Dennis Hale,35.0,Female,Finance,Senior,4.0,"Analytics, Excel",58821.0,70.0,2025-03-02,Mumbai,Master,No,4.0,2025.0,E01198
E08552,Tamara Villegas,38.0,Male,Sales,Manager,15.0,Negotiation,113175.0,84.0,2019-06-06,Pune,Master,No,5.0,2025.0,
E07459,Carl Green,35.0,Female,Marketing,Lead,9.0,"Communication, Content Creation",79283.0,93.0,2021-09-29,Bangalore,Master,No,5.0,2025.0,E03216
E08237,Douglas Pineda,35.0,Male,Finance,Executive,0.0,"Finance, Analytics",34024.0,42.0,2011-05-21,Mumbai,Bachelor,No,3.0,2011.0,E08756
E09268,Alexander Zamora,28.0,Male,Operations,Executive,1.0,Analytics,31199.0,64.0,2014-07-13,Bangalore,Bachelor,No,4.0,2014.0,E05362
E02512,Jessica Macdonald,29.0,Male,IT,Executive,1.0,Python,30188.0,42.0,2014-08-17,Bangalore,Master,No,3.0,2014.0,E06695
E08053,Elizabeth Huynh,28.0,Female,Sales,Junior,1.0,"Negotiation, Marketing, CRM",31472.0,53.0,2013-03-02,Bangalore,Master,No,3.0,2013.0,E02106
E06432,Laura Robinson,42.0,Female,HR,Manager,17.0,Communication,111452.0,91.0,2019-12-24,Kolkata,Master,No,5.0,2025.0,
E04525,Jenna Hood,25.0,Male,Finance,Senior,4.0,Analytics,59617.0,68.0,2023-07-10,Mumbai,Master,No,4.0,2023.0,E00168
E01484,Michael Fuller,26.0,Female,IT,Senior,3.0,"Cloud Computing, Java, Data Analysis",52218.0,91.0,2019-04-10,Bangalore,Master,Yes,5.0,2022.0,E08924
E08975,Dillon Greene,26.0,Female,HR,Executive,2.0,"Conflict Management, Excel, Communication",30018.0,51.0,2016-09-05,Bangalore,Bachelor,No,3.0,2016.0,E08175
E08136,Nathaniel Moses,36.0,Male,Sales,Senior,6.0,"CRM, Marketing, Communication",59500.0,72.0,2015-08-13,Mumbai,Master,No,4.0,2020.0,E00979
E09871,Heather Vargas,28.0,Male,IT,Junior,2.0,"Data Analysis, C++",35352.0,71.0,2019-03-31,Chennai,Bachelor,Yes,4.0,2019.0,E05133
E02304,Ian Armstrong,33.0,Female,HR,Executive,6.0,Communication,40875.0,46.0,2016-06-05,Bangalore,Master,No,3.0,2021.0,E00955
E00827,Dale Nielsen,32.0,Male,Marketing,Senior,5.0,"Communication, SEO, Content Creation",62022.0,67.0,2022-02-06,Hyderabad,Bachelor,Yes,4.0,2025.0,E07516
E03278,Chelsea Rosales,26.0,Male,Sales,Executive,4.0,Communication,38420.0,74.0,2012-07-19,Mumbai,Bachelor,No,4.0,2012.0,E09403
E07121,Nathan Rice,21.0,Male,IT,Junior,0.0,"C++, Java, Python",27432.0,73.0,2015-08-03,Mumbai,Bachelor,No,4.0,2015.0,E03367
E07229,Aaron Morris,39.0,Female,IT,Executive,6.0,"C++, Java",37708.0,59.0,2013-10-13,Mumbai,Master,Yes,3.0,2017.0,E02639
E05369,James Rose,43.0,Male,Sales,Executive,4.0,"CRM, Marketing, Communication",33727.0,72.0,2015-10-08,Mumbai,PhD,No,4.0,2019.0,E08463
E09841,Cassandra Malone,24.0,Female,Operations,Junior,1.0,Logistics,29604.0,65.0,2018-04-27,Bangalore,High School,No,4.0,2018.0,E00543
E06679,Leroy Coffey,27.0,Female,Sales,Junior,3.0,"Marketing, CRM",38434.0,55.0,2015-10-29,Chennai,High School,No,3.0,2018.0,E05184
E06388,James Figueroa,22.0,Female,IT,Junior,0.0,SQL,26697.0,63.0,2019-06-17,Hyderabad,Bachelor,No,4.0,2019.0,E05184
E06320,Shannon Davidson,30.0,Male,IT,Senior,9.0,Python,59690.0,69.0,2022-03-10,Noida,Master,No,4.0,2025.0,E07816
E03997,Jonathan Curry,40.0,Female,IT,Lead,10.0,"SQL, Cloud Computing",83787.0,78.0,2015-02-04,Pune,Bachelor,No,4.0,2024.0,E02733
E08518,Jeremiah Morris,35.0,Male,IT,Executive,6.0,Python,36827.0,55.0,2017-10-08,Mumbai,Master,No,3.0,2021.0,E09261
E01929,Kathleen Dixon,39.0,Male,IT,Junior,4.0,"SQL, C++",39536.0,68.0,2025-05-19,Delhi,High School,No,4.0,2025.0,E01760
E00112,Belinda Hawkins,27.0,Female,Operations,Senior,5.0,"Project Management, Analytics",58978.0,60.0,2011-04-14,Chennai,Master,No,4.0,2015.0,E04790
E03733,Brittney Miller,33.0,Male,Sales,Junior,5.0,"Communication, Marketing, Negotiation",35139.0,66.0,2011-10-22,Delhi,Bachelor,,4.0,2016.0,E06884
E03674,Angie Scott,24.0,Male,Marketing,Executive,2.0,SEO,32683.0,60.0,2016-12-03,Hyderabad,Master,No,4.0,2016.0,E09708
E04933,Christine Higgins,27.0,Male,Finance,Executive,4.0,"Finance, Accounting, Analytics",38313.0,47.0,2025-05-17,Kolkata,Bachelor,No,3.0,2025.0,E09380
E01852,Brandon Malone,27.0,Female,Operations,Executive,1.0,"Analytics, Excel, Logistics",28407.0,58.0,2018-10-22,Hyderabad,Bachelor,No,3.0,2018.0,E05714
E01857,Kendra Nelson,42.0,Female,Operations,Senior,8.0,Project Management,57681.0,71.0,2022-03-11,Hyderabad,PhD,No,4.0,2025.0,E04373
E04222,Chad Snyder,41.0,Female,Sales,Lead,14.0,"Marketing, Communication, Negotiation",94062.0,90.0,2021-06-25,Mumbai,Bachelor,No,5.0,2025.0,E02100
E07951,Kimberly Armstrong,26.0,Male,Marketing,Senior,5.0,"Marketing, SEO",60434.0,76.0,2024-05-29,Mumbai,Bachelor,Yes,4.0,2025.0,E02733
E05332,Ashley White,32.0,Male,Finance,Senior,11.0,Accounting,68272.0,74.0,2011-05-16,Delhi,Bachelor,No,4.0,2020.0,E00833
E07023,Amanda Johnson,24.0,Female,Finance,Executive,2.0,"Analytics, Excel, Accounting",35875.0,56.0,2015-08-09,Mumbai,Master,No,3.0,2015.0,E05406
E00705,Brian Smith,38.0,Male,Finance,Junior,6.0,Analytics,37193.0,60.0,2024-12-03,Bangalore,Bachelor,No,4.0,2025.0,E02135
E09983,Christine Norman,30.0,Male,Operations,Lead,8.0,"Logistics, Analytics, Project Management",84594.0,69.0,2019-02-26,Bangalore,Bachelor,No,4.0,2025.0,E04112
E04578,Amber Bell,21.0,Female,IT,Junior,0.0,"Python, C++, SQL",29986.0,58.0,2014-02-03,Mumbai,High School,Yes,3.0,2014.0,E09303
E04871,Christine Miller,32.0,Male,Finance,Junior,4.0,Finance,32890.0,36.0,2018-01-06,Hyderabad,Bachelor,No,2.0,2018.0,E03181
E03547,Teresa Payne,31.0,Male,IT,Senior,7.0,"Java, Python",62562.0,77.0,2020-07-16,Bangalore,Master,Yes,4.0,2025.0,E07960
E02355,Linda Newman,22.0,Female,Marketing,Junior,0.0,"Content Creation, SEO, Communication",29793.0,66.0,2024-07-21,Bangalore,Bachelor,No,4.0,2024.0,E00624
E04080,Danielle Lee,32.0,Female,Operations,Executive,1.0,"Project Management, Analytics, Excel",30508.0,54.0,2025-03-04,Hyderabad,Master,No,3.0,2025.0,E01314
E05301,Barbara Cooke,29.0,Male,IT,Lead,7.0,"Data Analysis, Java, Python",81314.0,86.0,2018-10-08,Mumbai,Bachelor,Yes,5.0,2023.0,E06884
E07060,Ryan Collins,39.0,Female,Sales,Junior,5.0,Communication,38516.0,56.0,2020-08-03,Noida,Bachelor,No,3.0,2023.0,E08795
E01903,Ms. Brenda Harrison,23.0,Female,IT,Executive,0.0,"C++, Data Analysis, Cloud Computing",30175.0,73.0,2013-09-27,Hyderabad,Bachelor,No,4.0,2013.0,E04991
E04984,Jennifer Wilson,43.0,Female,IT,Manager,22.0,"Java, SQL",118677.0,97.0,2017-04-01,Kolkata,Master,No,5.0,2025.0,
E02521,Robert Ramos,28.0,Female,Operations,Junior,1.0,"Analytics, Excel, Logistics",29776.0,86.0,2024-12-20,Noida,Bachelor,No,5.0,2024.0,E03327
E05108,Bryce Evans,32.0,Female,Operations,Executive,2.0,"Excel, Logistics, Project Management",31266.0,57.0,2018-12-27,Bangalore,Bachelor,No,3.0,2018.0,E00099
E06728,Erica Rose,36.0,Female,Sales,Lead,12.0,Marketing,92089.0,77.0,2024-02-11,Noida,Bachelor,No,4.0,2025.0,E05494
E06941,Christopher Mason,37.0,Female,IT,Executive,1.0,"SQL, C++, Data Analysis",29708.0,57.0,2012-03-12,Mumbai,Bachelor,Yes,3.0,2012.0,E07478
E04627,Jesse Jones,32.0,Female,IT,Senior,7.0,SQL,56401.0,55.0,2016-11-25,Delhi,Bachelor,No,3.0,2022.0,E00125
E00370,Jason Wood,32.0,Male,IT,Lead,9.0,"SQL, C++",82679.0,87.0,2024-06-20,Delhi,Bachelor,Yes,5.0,2025.0,E04976
E09153,Shawn Burgess,34.0,Male,IT,Executive,2.0,"Python, Cloud Computing",37610.0,41.0,2023-06-02,Kolkata,High School,No,3.0,2023.0,E08246
E06594,Dylan Walker,35.0,Male,Marketing,Manager,13.0,"Content Creation, Marketing, SEO",106515.0,93.0,2016-07-13,Chennai,Bachelor,No,5.0,2025.0,
E07241,Heather Allen,29.0,Female,Operations,Junior,1.0,"Analytics, Logistics",34297.0,68.0,2014-08-03,Mumbai,Bachelor,No,4.0,2014.0,E00342
